Client ID,Device Category,Medium,q_medium,q_devise
GA1.2.510398151.1578854205,desktop=>,referral=>,1,1
GA1.2.51040905.1579194082,tablet=>tablet=>tablet=>tablet=>tablet=>,referral=>organic=>organic=>referral=>referral=>,5,5
GA1.2.510433224.1580049720,desktop=>,(none)=>,0,1
GA1.2.510457426.1581271640,mobile=>,(none)=>,0,1
GA1.2.510536412.1580665365,mobile=>,organic=>,1,1
GA1.2.510543834.1555085114,mobile=>,organic=>,1,1
GA1.2.510546621.1578668461,mobile=>,organic=>,1,1
GA1.2.510548647.1580410902,mobile=>,referral=>,1,1
GA1.2.510637435.1578770417,mobile=>,organic=>,1,1
GA1.2.510637472.1581944280,desktop=>,(none)=>,0,1
GA1.2.510669929.1579150338,mobile=>,organic=>,1,1
GA1.2.510704782.1578206645,mobile=>,referral=>,1,1
GA1.2.510749565.1580973734,desktop=>,(none)=>,0,1
GA1.2.510799512.1581661739,mobile=>,organic=>,1,1
GA1.2.510809239.1578756795,mobile=>,organic=>,1,1
GA1.2.510870778.1580964645,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.510955217.1580895009,desktop=>,referral=>,1,1
GA1.2.51112459.1579388556,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.51118829.1579029066,mobile=>,referral=>,1,1
GA1.2.511261360.1579709022,mobile=>mobile=>mobile=>,referral=>organic=>organic=>,3,3
GA1.2.511397068.1580355276,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.51140247.1581668898,desktop=>,organic=>,1,1
GA1.2.511436610.1581026548,tablet=>,organic=>,1,1
GA1.2.511472619.1580990731,desktop=>,(none)=>,0,1
GA1.2.51166836.1578161134,desktop=>desktop=>desktop=>,organic=>organic=>referral=>,3,3
GA1.2.511671308.1564576428,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>,29,29
GA1.2.511672412.1578225118,mobile=>,organic=>,1,1
GA1.2.511751528.1579150243,mobile=>,cpc=>,1,1
GA1.2.511768442.1581187006,mobile=>,cpm=>,1,1
GA1.2.511998237.1578841137,mobile=>,organic=>,1,1
GA1.2.512143361.1575198164,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.512266295.1557854009,mobile=>,organic=>,1,1
GA1.2.512290161.1580033050,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.512295001.1580981106,mobile=>,organic=>,1,1
GA1.2.512304060.1581446703,desktop=>,referral=>,1,1
GA1.2.512351172.1581779935,desktop=>desktop=>,(none)=>(none)=>,0,2
GA1.2.512405793.1579704980,mobile=>,organic=>,1,1
GA1.2.512418879.1580823164,desktop=>,(none)=>,0,1
GA1.2.512433009.1579854940,desktop=>,(none)=>,0,1
GA1.2.512721167.1578170982,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.512732516.1580218870,desktop=>,(none)=>,0,1
GA1.2.512755963.1580668334,desktop=>,(none)=>,0,1
GA1.2.512861873.1579845620,mobile=>,referral=>,1,1
GA1.2.512878011.1578925432,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.512964284.1577297290,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.513011649.1578303028,mobile=>,(none)=>,0,1
GA1.2.513037144.1581333606,desktop=>,organic=>,1,1
GA1.2.5131558.1579435528,desktop=>,(none)=>,0,1
GA1.2.513222849.1579502721,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>(none)=>(none)=>organic=>organic=>,4,6
GA1.2.513262841.1581150548,mobile=>,(none)=>,0,1
GA1.2.513551763.1577869995,mobile=>,referral=>,1,1
GA1.2.513603185.1578954099,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>organic=>,14,14
GA1.2.513638331.1579784149,mobile=>,organic=>,1,1
GA1.2.513652695.1580131646,desktop=>,(none)=>,0,1
GA1.2.513653673.1579000628,desktop=>,(none)=>,0,1
GA1.2.51371313.1579005153,desktop=>,referral=>,1,1
GA1.2.513791760.1579599810,mobile=>,(none)=>,0,1
GA1.2.51379272.1578631244,desktop=>,organic=>,1,1
GA1.2.51383208.1564666904,mobile=>mobile=>mobile=>,(none)=>(none)=>(none)=>,0,3
GA1.2.513836378.1580720076,desktop=>,cpc=>,1,1
GA1.2.513860879.1581878337,mobile=>,organic=>,1,1
GA1.2.513862702.1581335808,mobile=>,(none)=>,0,1
GA1.2.513876242.1580407325,mobile=>,organic=>,1,1
GA1.2.513900785.1579200207,mobile=>mobile=>,(none)=>organic=>,1,2
GA1.2.513912221.1577649263,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.513919843.1580722910,desktop=>,(none)=>,0,1
GA1.2.513922014.1574665940,desktop=>,cpc=>,1,1
GA1.2.513944094.1577913231,mobile=>,organic=>,1,1
GA1.2.513973910.1581593346,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.51399954.1577136226,mobile=>,sem_cpc=>,1,1
GA1.2.514027938.1578297903,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.514127601.1579119757,mobile=>,(none)=>,0,1
GA1.2.514183209.1574098147,mobile=>,organic=>,1,1
GA1.2.514263869.1580109956,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.514284225.1581855883,mobile=>,organic=>,1,1
GA1.2.514308119.1579285564,mobile=>,organic=>,1,1
GA1.2.514337559.1579702410,desktop=>,(none)=>,0,1
GA1.2.514428895.1580838745,desktop=>,referral=>,1,1
GA1.2.514458807.1578043470,mobile=>,organic=>,1,1
GA1.2.514476078.1581183791,mobile=>,organic=>,1,1
GA1.2.514555061.1581337281,desktop=>,organic=>,1,1
GA1.2.514588232.1579424138,mobile=>,organic=>,1,1
GA1.2.51464490.1580618821,mobile=>,(none)=>,0,1
GA1.2.514661012.1564151363,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>,0,14
GA1.2.514700037.1579723085,desktop=>,referral=>,1,1
GA1.2.514737526.1563422536,mobile=>,cpm=>,1,1
GA1.2.514834863.1580372597,mobile=>,cpc=>,1,1
GA1.2.51487370.1530628216,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.514950482.1570185072,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.514996825.1579769604,mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.515020696.1581496187,mobile=>mobile=>mobile=>,referral=>organic=>organic=>,3,3
GA1.2.515097409.1581574177,mobile=>,(none)=>,0,1
GA1.2.515213100.1578729594,desktop=>,cpc=>,1,1
GA1.2.515216845.1580905844,desktop=>,(none)=>,0,1
GA1.2.515281421.1579587047,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.515305291.1580098548,mobile=>,organic=>,1,1
GA1.2.515358278.1573627611,desktop=>desktop=>desktop=>,referral=>referral=>cpc=>,3,3
GA1.2.515370106.1581247487,desktop=>,referral=>,1,1
GA1.2.515377077.1578985899,desktop=>,organic=>,1,1
GA1.2.515431377.1578309891,mobile=>,organic=>,1,1
GA1.2.515499215.1579005139,mobile=>,referral=>,1,1
GA1.2.515503277.1581706353,mobile=>,referral=>,1,1
GA1.2.515572480.1580978427,desktop=>,organic=>,1,1
GA1.2.515655204.1581267402,mobile=>,organic=>,1,1
GA1.2.515707490.1581534309,mobile=>,referral=>,1,1
GA1.2.515794413.1580741322,desktop=>,referral=>,1,1
GA1.2.515855714.1578317359,mobile=>,organic=>,1,1
GA1.2.515874671.1580574128,desktop=>,(none)=>,0,1
GA1.2.515904943.1580106905,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.515945604.1578601421,mobile=>,organic=>,1,1
GA1.2.516037442.1581619774,mobile=>,cpm=>,1,1
GA1.2.516046712.1579958542,desktop=>,(none)=>,0,1
GA1.2.516057965.1580920156,desktop=>,(none)=>,0,1
GA1.2.516113592.1579555047,desktop=>,organic=>,1,1
GA1.2.516116747.1580277328,desktop=>,(none)=>,0,1
GA1.2.516229212.1577047106,desktop=>desktop=>,referral=>cpc=>,2,2
GA1.2.516229854.1581593117,mobile=>,organic=>,1,1
GA1.2.516232590.1574261812,desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.516285222.1581665844,mobile=>,cpc=>,1,1
GA1.2.516286869.1562694488,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>organic=>organic=>,6,6
GA1.2.516306026.1581182300,tablet=>,organic=>,1,1
GA1.2.516320529.1581493954,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.516337603.1578555359,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.516351000.1577562001,mobile=>,referral=>,1,1
GA1.2.516363320.1579234429,mobile=>,cpm=>,1,1
GA1.2.516364358.1581760653,desktop=>,referral=>,1,1
GA1.2.516415955.1581502627,mobile=>mobile=>mobile=>mobile=>,referral=>organic=>organic=>organic=>,4,4
GA1.2.516454788.1581918467,desktop=>,cpc=>,1,1
GA1.2.516469925.1581361273,mobile=>,(none)=>,0,1
GA1.2.51648887.1581402569,mobile=>,referral=>,1,1
GA1.2.516501552.1580568855,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.516605371.1579943253,mobile=>,(none)=>,0,1
GA1.2.516629609.1579773622,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.51664456.1581636051,desktop=>,organic=>,1,1
GA1.2.516651136.1579354012,mobile=>,(none)=>,0,1
GA1.2.516690582.1581588397,desktop=>desktop=>desktop=>,(none)=>(none)=>organic=>,1,3
GA1.2.516734442.1580924683,tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>,organic=>organic=>referral=>organic=>referral=>referral=>referral=>organic=>,8,8
GA1.2.516775605.1577983109,mobile=>mobile=>mobile=>,organic=>referral=>organic=>,3,3
GA1.2.516776284.1581802483,desktop=>,referral=>,1,1
GA1.2.516884468.1581753934,mobile=>,organic=>,1,1
GA1.2.516900432.1581277269,mobile=>,(none)=>,0,1
GA1.2.516930098.1579529669,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.516987411.1579592882,mobile=>,(none)=>,0,1
GA1.2.517034785.1580574864,mobile=>mobile=>,organic=>(none)=>,1,2
GA1.2.517071526.1580400978,desktop=>,organic=>,1,1
GA1.2.517090705.1580924997,mobile=>mobile=>mobile=>mobile=>,(none)=>(none)=>cpm=>cpm=>,2,4
GA1.2.517106287.1577482637,mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>,3,3
GA1.2.517154025.1579091379,desktop=>,(none)=>,0,1
GA1.2.517217086.1578916209,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.517325954.1579634169,mobile=>,referral=>,1,1
GA1.2.517342250.1579431426,mobile=>,(none)=>,0,1
GA1.2.517429325.1578035843,mobile=>,cpc=>,1,1
GA1.2.517491241.1578505404,tablet=>tablet=>,organic=>organic=>,2,2
GA1.2.517508746.1579015982,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.517521003.1579926926,mobile=>,referral=>,1,1
GA1.2.517541979.1578472716,mobile=>,organic=>,1,1
GA1.2.517560014.1579075945,mobile=>,cpc=>,1,1
GA1.2.517636150.1580367321,mobile=>,organic=>,1,1
GA1.2.51768495.1578922775,mobile=>,organic=>,1,1
GA1.2.517746950.1579267884,mobile=>,organic=>,1,1
GA1.2.517770001.1580192817,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>cpc=>cpc=>organic=>cpc=>cpc=>,6,6
GA1.2.517812191.1579461943,desktop=>,organic=>,1,1
GA1.2.51783978.1578054988,desktop=>,(none)=>,0,1
GA1.2.517921367.1581857846,mobile=>,cpm=>,1,1
GA1.2.517947103.1578666155,mobile=>,referral=>,1,1
GA1.2.518013867.1578056451,mobile=>,(none)=>,0,1
GA1.2.518034880.1579456735,mobile=>,referral=>,1,1
GA1.2.518048571.1580282963,mobile=>,organic=>,1,1
GA1.2.518085165.1581672344,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.518118833.1579435530,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.518118958.1577707887,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.518174945.1580028294,mobile=>,cpm=>,1,1
GA1.2.518219202.1581754422,mobile=>,cpc=>,1,1
GA1.2.518227092.1579803948,mobile=>,(none)=>,0,1
GA1.2.518243607.1580736272,desktop=>,referral=>,1,1
GA1.2.518286372.1581225401,mobile=>,(none)=>,0,1
GA1.2.518286791.1579457949,desktop=>,organic=>,1,1
GA1.2.518325735.1579668447,desktop=>,(none)=>,0,1
GA1.2.518341966.1579585437,desktop=>,referral=>,1,1
GA1.2.518446156.1578992706,mobile=>,(none)=>,0,1
GA1.2.518450200.1581587196,desktop=>,organic=>,1,1
GA1.2.518613074.1548353407,mobile=>,referral=>,1,1
GA1.2.5187628.1581575198,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.518777565.1580546908,mobile=>,cpc=>,1,1
GA1.2.518784367.1576944554,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.518797560.1580678575,mobile=>,organic=>,1,1
GA1.2.518806360.1578098280,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.518825139.1578223988,mobile=>,(none)=>,0,1
GA1.2.518844782.1578026556,mobile=>,organic=>,1,1
GA1.2.518909397.1579772380,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.518927740.1579431338,mobile=>,cpm=>,1,1
GA1.2.518946991.1576986301,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>,8,8
GA1.2.51898318.1578747905,desktop=>,organic=>,1,1
GA1.2.519017960.1579165301,desktop=>,referral=>,1,1
GA1.2.519112048.1580705307,desktop=>,organic=>,1,1
GA1.2.519141833.1573279438,mobile=>mobile=>,cpc=>cpc=>,2,2
GA1.2.519178145.1580822408,mobile=>,(none)=>,0,1
GA1.2.519213877.1581581712,desktop=>,referral=>,1,1
GA1.2.519371418.1581943426,desktop=>,organic=>,1,1
GA1.2.519372935.1581923923,mobile=>,cpc=>,1,1
GA1.2.519500889.1581230353,desktop=>,cpc=>,1,1
GA1.2.519519758.1581719399,mobile=>,referral=>,1,1
GA1.2.519524271.1579763053,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.519595067.1581056974,mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>cpc=>cpc=>organic=>,5,5
GA1.2.519641135.1579190932,mobile=>,organic=>,1,1
GA1.2.519847669.1581448998,mobile=>,referral=>,1,1
GA1.2.519874798.1579801801,mobile=>,cpm=>,1,1
GA1.2.519921055.1549282275,desktop=>,organic=>,1,1
GA1.2.520092773.1581579520,mobile=>,cpc=>,1,1
GA1.2.520116891.1579364935,mobile=>,cpm=>,1,1
GA1.2.520167392.1581062025,mobile=>,cpc=>,1,1
GA1.2.520220372.1578997773,mobile=>,organic=>,1,1
GA1.2.520240441.1581142018,desktop=>,(none)=>,0,1
GA1.2.520255322.1578744953,mobile=>mobile=>mobile=>mobile=>,referral=>(none)=>referral=>referral=>,3,4
GA1.2.520386794.1581522644,mobile=>,organic=>,1,1
GA1.2.520389355.1581839007,mobile=>,referral=>,1,1
GA1.2.520448451.1579687822,desktop=>,organic=>,1,1
GA1.2.52047478.1579265692,mobile=>,cpc=>,1,1
GA1.2.520635233.1581624064,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.520636071.1574101988,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.520638844.1577370347,tablet=>,sem_cpc=>,1,1
GA1.2.520666133.1577906537,mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>,3,3
GA1.2.520749849.1580988841,mobile=>mobile=>mobile=>mobile=>mobile=>,(none)=>referral=>referral=>(none)=>referral=>,3,5
GA1.2.520765571.1580474700,desktop=>,(none)=>,0,1
GA1.2.520770208.1535002176,mobile=>,referral=>,1,1
GA1.2.520948044.1581611057,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.521035100.1579549180,mobile=>,organic=>,1,1
GA1.2.521053611.1579694608,desktop=>,referral=>,1,1
GA1.2.521092871.1577162091,mobile=>,sem_cpc=>,1,1
GA1.2.52120594.1578738423,desktop=>,organic=>,1,1
GA1.2.521249922.1580822682,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.521368441.1579715838,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.521461300.1581689926,mobile=>,referral=>,1,1
GA1.2.521544884.1578066679,mobile=>,(none)=>,0,1
GA1.2.521597595.1580709813,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.521608370.1578212437,desktop=>,cpc=>,1,1
GA1.2.521622430.1579722719,mobile=>,organic=>,1,1
GA1.2.521689423.1579433492,mobile=>mobile=>mobile=>,referral=>referral=>referral=>,3,3
GA1.2.521718231.1580104954,desktop=>,organic=>,1,1
GA1.2.521725396.1581479558,mobile=>,referral=>,1,1
GA1.2.521747153.1581067273,mobile=>mobile=>,cpc=>referral=>,2,2
GA1.2.521801157.1578773667,desktop=>,(none)=>,0,1
GA1.2.521826406.1578780844,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.521831.1580928849,mobile=>,organic=>,1,1
GA1.2.521900250.1578593147,mobile=>,organic=>,1,1
GA1.2.521922546.1579095310,desktop=>desktop=>,referral=>cpc=>,2,2
GA1.2.52194104.1579182533,mobile=>,organic=>,1,1
GA1.2.521963665.1581252031,mobile=>,(none)=>,0,1
GA1.2.521971278.1579082519,desktop=>,(none)=>,0,1
GA1.2.521976294.1577756579,mobile=>,sem_cpc=>,1,1
GA1.2.522117566.1578157449,mobile=>,(none)=>,0,1
GA1.2.522155343.1565768066,mobile=>,cpc=>,1,1
GA1.2.522174627.1580157154,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.522236795.1580492121,mobile=>,organic=>,1,1
GA1.2.522322725.1580412212,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.522399602.1579271314,mobile=>,organic=>,1,1
GA1.2.522511945.1581445378,desktop=>,referral=>,1,1
GA1.2.522624511.1579810214,tablet=>tablet=>,organic=>referral=>,2,2
GA1.2.52275970.1578915372,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.522812327.1568111041,mobile=>,cpc=>,1,1
GA1.2.522854342.1581757143,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.522862128.1577442371,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.52289702.1581266330,mobile=>,organic=>,1,1
GA1.2.523013524.1581775520,mobile=>,cpm=>,1,1
GA1.2.523208594.1578161472,mobile=>,organic=>,1,1
GA1.2.523269147.1581317585,desktop=>,cpc=>,1,1
GA1.2.523374667.1581508919,mobile=>,organic=>,1,1
GA1.2.52337972.1578668900,tablet=>,organic=>,1,1
GA1.2.523412104.1575129090,tablet=>tablet=>tablet=>,organic=>organic=>organic=>,3,3
GA1.2.523438857.1579070808,desktop=>,cpc=>,1,1
GA1.2.523462504.1581579451,tablet=>,organic=>,1,1
GA1.2.523486099.1578433535,mobile=>,organic=>,1,1
GA1.2.523509599.1580959711,mobile=>,organic=>,1,1
GA1.2.523556368.1579703129,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.523659323.1581940324,mobile=>,referral=>,1,1
GA1.2.523734743.1581749832,mobile=>,(none)=>,0,1
GA1.2.523735906.1578600491,desktop=>,organic=>,1,1
GA1.2.523736187.1581166145,mobile=>,cpm=>,1,1
GA1.2.523770828.1577965939,mobile=>,organic=>,1,1
GA1.2.523776214.1581855618,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.523793897.1579375852,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.523821154.1578941794,mobile=>,organic=>,1,1
GA1.2.523866321.1578212127,desktop=>,organic=>,1,1
GA1.2.523969697.1580993388,desktop=>,organic=>,1,1
GA1.2.524015349.1581670516,mobile=>,organic=>,1,1
GA1.2.524153678.1581346903,mobile=>,organic=>,1,1
GA1.2.524192939.1578076691,mobile=>,organic=>,1,1
GA1.2.524230917.1578420256,desktop=>,referral=>,1,1
GA1.2.524249115.1579935104,mobile=>,cpm=>,1,1
GA1.2.524465893.1579942946,mobile=>,cpc=>,1,1
GA1.2.524483570.1578222737,desktop=>,(none)=>,0,1
GA1.2.52452303.1579687599,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.524556271.1581268081,desktop=>,organic=>,1,1
GA1.2.524648785.1581749934,mobile=>,cpc=>,1,1
GA1.2.524663761.1579755273,mobile=>,sem_cpc=>,1,1
GA1.2.524665965.1579795108,mobile=>,referral=>,1,1
GA1.2.52470853.1580811019,mobile=>,referral=>,1,1
GA1.2.524751605.1579717316,mobile=>,organic=>,1,1
GA1.2.524752766.1581684507,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.524773728.1578856480,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.524849957.1580325948,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.524861458.1554554171,mobile=>,cpc=>,1,1
GA1.2.524883617.1578299743,desktop=>,organic=>,1,1
GA1.2.524884109.1581625381,mobile=>,(none)=>,0,1
GA1.2.524932609.1580992453,desktop=>,organic=>,1,1
GA1.2.524980264.1577332867,mobile=>,sem_cpc=>,1,1
GA1.2.525052497.1578075909,desktop=>,referral=>,1,1
GA1.2.525245455.1578944178,desktop=>,referral=>,1,1
GA1.2.525259529.1580067585,mobile=>,referral=>,1,1
GA1.2.525270358.1580211919,desktop=>,organic=>,1,1
GA1.2.525346025.1581684070,mobile=>,organic=>,1,1
GA1.2.525414614.1577864469,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.525460321.1581154581,mobile=>mobile=>,cpc=>cpc=>,2,2
GA1.2.525481200.1577987381,mobile=>,sem_cpc=>,1,1
GA1.2.525484787.1580293554,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.525491834.1578394127,mobile=>mobile=>,organic=>cpc=>,2,2
GA1.2.525551236.1578688873,mobile=>,organic=>,1,1
GA1.2.525561418.1578565041,desktop=>,(none)=>,0,1
GA1.2.525564319.1580790253,mobile=>,cpc=>,1,1
GA1.2.525584820.1578738486,mobile=>,cpc=>,1,1
GA1.2.525646695.1580412521,desktop=>desktop=>desktop=>,organic=>organic=>organic=>,3,3
GA1.2.525673994.1573826232,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>,22,22
GA1.2.525674342.1579157112,mobile=>,referral=>,1,1
GA1.2.52572292.1581867878,mobile=>mobile=>mobile=>,referral=>organic=>referral=>,3,3
GA1.2.525747987.1581848129,mobile=>,(none)=>,0,1
GA1.2.525785453.1579843427,desktop=>,(none)=>,0,1
GA1.2.525843088.1580892787,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.525865832.1579524669,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.525936343.1580301273,desktop=>,organic=>,1,1
GA1.2.525975574.1581592651,mobile=>mobile=>,referral=>(none)=>,1,2
GA1.2.526016358.1580371577,desktop=>,cpc=>,1,1
GA1.2.526027212.1573785337,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.526099438.1564253859,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.52610122.1579587853,mobile=>,cpc=>,1,1
GA1.2.526126297.1581185892,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.52618390.1581530720,desktop=>,referral=>,1,1
GA1.2.526234350.1581538684,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.526242349.1578775625,tablet=>tablet=>,referral=>organic=>,2,2
GA1.2.52627182.1581534581,desktop=>,referral=>,1,1
GA1.2.526286453.1578775877,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.526317889.1579163897,mobile=>,organic=>,1,1
GA1.2.52636346.1578323543,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>referral=>,6,6
GA1.2.526498852.1581453548,mobile=>,organic=>,1,1
GA1.2.52660007.1578049242,mobile=>,referral=>,1,1
GA1.2.526660184.1578399892,mobile=>mobile=>mobile=>,referral=>(none)=>referral=>,2,3
GA1.2.526720726.1580828997,mobile=>,organic=>,1,1
GA1.2.526754111.1579295043,mobile=>mobile=>,referral=>(none)=>,1,2
